2020-08-29T17:04:41.468302,1715,17.0
2020-08-29T17:04:49.052601,2035,15.0
2020-08-29T17:04:51.353797,1613,20.0
2020-08-29T17:04:51.915804,2024,12.0
2020-08-29T17:04:54.613235,2053,9.0
2020-08-29T17:04:58.338627,2889,-1.0
2020-08-29T17:05:00.190105,1876,14.0
2020-08-29T17:05:04.471568,1870,16.0
2020-08-29T17:05:06.705042,1938,-13.0
2020-08-29T17:05:11.542215,1747,17.0
2020-08-29T17:05:14.291917,1553,20.0
2020-08-29T17:05:17.006081,1925,12.0
2020-08-29T17:05:20.933217,2332,10.0
2020-08-29T17:05:21.262305,1803,15.0
2020-08-29T17:05:24.137791,1933,15.0
2020-08-29T17:05:26.420341,1553,20.0
2020-08-29T17:05:30.240444,2006,12.0
2020-08-29T17:05:33.953260,1735,18.0
2020-08-29T17:05:36.433971,1701,18.0
2020-08-29T17:05:37.321148,1622,19.0
2020-08-29T17:05:41.011518,1553,20.0
2020-08-29T17:05:44.464184,1622,19.0
2020-08-29T17:05:46.693637,1997,14.0
2020-08-29T17:05:50.822867,1655,19.0
2020-08-29T17:05:52.764873,2071,13.0
2020-08-29T17:05:56.787188,1624,20.0
2020-08-29T17:06:03.045482,1998,15.0
2020-08-29T17:06:03.616028,2332,9.0
2020-08-29T17:06:04.222937,1553,20.0
2020-08-29T17:06:07.463136,1678,19.0
2020-08-29T17:06:10.801692,1581,20.0
2020-08-29T17:06:13.210138,1641,20.0
2020-08-29T17:06:13.944659,2590,5.0
2020-08-29T17:06:16.532284,1553,20.0
2020-08-29T17:06:23.864647,1683,18.0
2020-08-29T17:06:25.152056,1622,19.0
2020-08-29T17:06:29.117053,1893,15.0
2020-08-29T17:06:31.734090,1812,17.0
2020-08-29T17:06:33.103832,1712,18.0
2020-08-29T17:06:33.781630,1553,20.0
2020-08-29T17:06:36.356606,1553,20.0
2020-08-29T17:06:36.823456,1867,15.0
2020-08-29T17:06:46.490254,1749,17.0
2020-08-29T17:06:52.821145,1558,20.0
2020-08-29T17:06:52.897193,1903,15.0
2020-08-29T17:06:52.938885,2257,-10.0
2020-08-29T17:07:01.201326,1900,16.0
2020-08-29T17:07:01.784828,2140,9.0
2020-08-29T17:07:04.435574,2093,13.0
2020-08-29T17:07:08.413620,2908,1.0
2020-08-29T17:07:08.810407,1723,17.0
2020-08-29T17:07:12.959163,1586,20.0
2020-08-29T17:07:15.043554,1700,19.0
2020-08-29T17:07:17.610244,1859,16.0
2020-08-29T17:07:21.621339,1622,19.0
2020-08-29T17:07:21.879253,1581,20.0
2020-08-29T17:07:27.380681,1788,17.0
2020-08-29T17:07:28.268752,1553,20.0
2020-08-29T17:07:31.769278,1792,17.0
2020-08-29T17:07:33.958383,1553,20.0
2020-08-29T17:07:37.365013,1553,20.0
2020-08-29T17:07:40.722882,1989,16.0
2020-08-29T17:07:41.382042,1553,20.0
2020-08-29T17:07:43.820787,1676,17.0
2020-08-29T17:07:50.741200,1747,18.0
2020-08-29T17:07:51.513018,1553,20.0
2020-08-29T17:07:53.708341,1553,20.0
2020-08-29T17:07:57.143349,1553,20.0
2020-08-29T17:07:58.144634,2470,5.0
2020-08-29T17:08:00.513224,1553,20.0
2020-08-29T17:08:01.163461,1553,20.0
2020-08-29T17:08:04.348671,1646,19.0
2020-08-29T17:08:11.069305,1622,19.0
2020-08-29T17:08:11.277491,1553,20.0
2020-08-29T17:08:14.456959,1677,19.0
2020-08-29T17:08:16.887243,1553,20.0
2020-08-29T17:08:20.732737,1616,19.0
2020-08-29T17:08:23.077126,1679,18.0
2020-08-29T17:08:27.022081,1778,15.0
2020-08-29T17:08:31.141581,1579,21.0
2020-08-29T17:08:33.570601,2763,3.0
2020-08-29T17:08:36.535315,1553,20.0
2020-08-29T17:08:36.620701,1711,18.0
2020-08-29T17:08:37.570832,2095,10.0
2020-08-29T17:08:40.473699,1553,20.0
2020-08-29T17:08:43.374511,1622,19.0
2020-08-29T17:08:46.775247,1553,20.0
2020-08-29T17:08:50.976180,1553,20.0
2020-08-29T17:08:53.430852,1553,20.0
2020-08-29T17:08:56.398044,1553,20.0
2020-08-29T17:08:56.486220,1553,20.0
2020-08-29T17:08:57.421180,1553,20.0
2020-08-29T17:09:02.914995,1729,19.0
2020-08-29T17:09:06.571479,1553,20.0
2020-08-29T17:09:06.671588,1837,16.0
2020-08-29T17:09:16.110194,1553,20.0
2020-08-29T17:09:16.425360,1967,14.0
2020-08-29T17:09:17.080634,1553,20.0
2020-08-29T17:09:18.830520,1958,14.0
2020-08-29T17:09:22.639576,2065,12.0
2020-08-29T17:09:25.900657,1812,18.0
2020-08-29T17:09:26.951572,1622,19.0
2020-08-29T17:09:28.582992,1682,19.0
2020-08-29T17:09:39.041490,1769,17.0
2020-08-29T17:09:39.525655,1747,17.0
2020-08-29T17:09:39.735313,1706,18.0
2020-08-29T17:09:42.178734,2041,13.0
2020-08-29T17:09:44.973948,1734,19.0
2020-08-29T17:09:48.227595,1736,18.0
2020-08-29T17:09:52.200809,1906,15.0
2020-08-29T17:09:52.201508,1957,15.0
2020-08-29T17:09:58.711961,1553,20.0
2020-08-29T17:09:59.197750,1553,20.0
2020-08-29T17:09:59.420506,1553,20.0
2020-08-29T17:10:05.931998,1904,16.0
2020-08-29T17:10:07.965515,1553,20.0
2020-08-29T17:10:08.514826,1876,17.0
2020-08-29T17:10:11.977528,1553,20.0
2020-08-29T17:10:13.942513,1648,19.0
2020-08-29T17:10:21.553311,1710,19.0
2020-08-29T17:10:23.606134,1839,16.0
2020-08-29T17:10:25.119268,2084,15.0
2020-08-29T17:10:27.331212,1622,19.0
2020-08-29T17:10:27.635120,1553,20.0
2020-08-29T17:10:28.188860,1553,20.0
2020-08-29T17:10:33.619660,1553,20.0
2020-08-29T17:10:38.157001,2066,12.0
2020-08-29T17:10:43.290074,1553,20.0
2020-08-29T17:10:44.551162,1815,17.0
2020-08-29T17:10:44.827639,1553,20.0
2020-08-29T17:10:47.848662,1553,20.0
2020-08-29T17:10:49.736903,1702,18.0
2020-08-29T17:10:50.249633,1798,17.0
2020-08-29T17:10:56.603685,1815,16.0
2020-08-29T17:10:57.918873,1558,20.0
2020-08-29T17:11:03.023989,1553,20.0
2020-08-29T17:11:04.299029,1553,20.0
2020-08-29T17:11:06.302197,1622,19.0
2020-08-29T17:11:09.428117,1553,20.0
2020-08-29T17:11:09.878134,1689,18.0
2020-08-29T17:11:11.045165,1689,18.0
2020-08-29T17:11:17.598207,1553,20.0
2020-08-29T17:11:23.721715,2180,14.0
2020-08-29T17:11:24.231190,1741,17.0
2020-08-29T17:11:25.799757,1627,19.0
2020-08-29T17:11:29.151271,1797,16.0
2020-08-29T17:11:30.710129,1553,20.0
2020-08-29T17:11:32.222437,1787,16.0
2020-08-29T17:11:32.630742,1782,17.0
2020-08-29T17:11:40.058842,1746,18.0
2020-08-29T17:11:45.993999,1724,18.0
2020-08-29T17:11:46.463561,1720,17.0
2020-08-29T17:11:48.854505,1553,20.0
2020-08-29T17:11:50.410932,1553,20.0
2020-08-29T17:11:51.927403,1553,20.0
2020-08-29T17:11:52.379139,2107,13.0
2020-08-29T17:12:01.431519,2246,9.0
2020-08-29T17:12:02.996187,1811,17.0
2020-08-29T17:12:05.695522,1553,20.0
2020-08-29T17:12:08.302535,1668,19.0
2020-08-29T17:12:11.311593,1553,20.0
2020-08-29T17:12:11.624563,1553,20.0
2020-08-29T17:12:12.769833,1924,14.0
2020-08-29T17:12:13.031951,1669,18.0
2020-08-29T17:12:21.193432,1553,20.0
2020-08-29T17:12:22.745385,1553,20.0
2020-08-29T17:12:25.441409,1553,20.0
2020-08-29T17:12:31.889452,1667,19.0
2020-08-29T17:12:34.560799,1642,19.0
2020-08-29T17:12:35.392173,2171,11.0
2020-08-29T17:12:41.481215,2230,11.0
2020-08-29T17:12:42.159806,2452,7.0
2020-08-29T17:12:44.267722,1822,15.0
2020-08-29T17:12:45.176251,1553,20.0
2020-08-29T17:12:50.796335,2141,10.0
2020-08-29T17:12:52.224741,1622,19.0
2020-08-29T17:12:54.344466,1553,20.0
2020-08-29T17:12:57.138479,1648,19.0
2020-08-29T17:13:01.255697,1553,20.0
2020-08-29T17:13:03.961128,1657,18.0
2020-08-29T17:13:05.445450,1729,17.0
2020-08-29T17:13:11.507323,1674,18.0
2020-08-29T17:13:11.971998,1553,20.0
2020-08-29T17:13:15.066290,1676,17.0
2020-08-29T17:13:16.680151,2416,6.0
2020-08-29T17:13:16.877743,1553,20.0
2020-08-29T17:13:23.639618,1553,20.0
2020-08-29T17:13:26.330790,1553,20.0
2020-08-29T17:13:26.720855,1967,12.0
2020-08-29T17:13:33.136484,1578,21.0
2020-08-29T17:13:34.011602,1741,18.0
2020-08-29T17:13:36.281313,1582,20.0
2020-08-29T17:13:36.464191,1553,20.0
2020-08-29T17:13:36.655273,1553,20.0
2020-08-29T17:13:44.612194,1700,19.0
2020-08-29T17:13:46.593008,1616,19.0
2020-08-29T17:13:47.032570,1622,19.0
2020-08-29T17:13:53.676162,1553,20.0
2020-08-29T17:13:54.215315,1726,16.0
2020-08-29T17:13:56.110897,1553,20.0
2020-08-29T17:13:56.531285,1622,19.0
2020-08-29T17:14:03.379999,2137,11.0
2020-08-29T17:14:06.815372,1717,18.0
2020-08-29T17:14:10.733657,1905,16.0
2020-08-29T17:14:13.844472,2192,12.0
2020-08-29T17:14:15.827582,1553,20.0
2020-08-29T17:14:15.971008,1719,17.0
2020-08-29T17:14:19.112311,1895,15.0
2020-08-29T17:14:19.219194,1769,18.0
2020-08-29T17:14:25.548391,1703,18.0
2020-08-29T17:14:26.594004,1553,20.0
2020-08-29T17:14:33.586389,1553,20.0
2020-08-29T17:14:36.100744,1622,19.0
2020-08-29T17:14:38.362410,1737,16.0
2020-08-29T17:14:39.462726,1622,19.0
2020-08-29T17:14:41.606489,2333,7.0
2020-08-29T17:14:44.925523,2010,11.0
2020-08-29T17:14:45.787614,1616,19.0
2020-08-29T17:14:46.542617,1581,20.0
2020-08-29T17:14:54.530197,1553,20.0
2020-08-29T17:14:55.873924,1553,20.0
2020-08-29T17:15:01.594685,1593,21.0
2020-08-29T17:15:02.678411,1840,16.0
2020-08-29T17:15:04.733859,2080,13.0
2020-08-29T17:15:04.809356,1572,20.0
2020-08-29T17:15:05.523450,1553,20.0
2020-08-29T17:15:08.649763,1699,19.0
2020-08-29T17:15:14.232884,1553,20.0
2020-08-29T17:15:15.774015,1579,21.0
2020-08-29T17:15:24.376693,1553,20.0
2020-08-29T17:15:24.459018,1664,19.0
2020-08-29T17:15:25.622012,1938,16.0
2020-08-29T17:15:27.308642,1754,19.0
2020-08-29T17:15:27.385790,1673,19.0
2020-08-29T17:15:28.348975,1553,20.0
2020-08-29T17:15:38.159268,1747,17.0
2020-08-29T17:15:38.511098,1979,15.0
2020-08-29T17:15:44.061443,1553,20.0
2020-08-29T17:15:46.744673,1729,18.0
2020-08-29T17:15:46.838146,1595,20.0
2020-08-29T17:15:50.620890,1858,16.0
2020-08-29T17:15:50.901483,1765,17.0
2020-08-29T17:15:51.032538,1897,15.0
2020-08-29T17:15:57.845231,1553,20.0
2020-08-29T17:15:58.196517,1553,20.0
2020-08-29T17:16:03.760690,1553,20.0
2020-08-29T17:16:07.852100,1731,18.0
2020-08-29T17:16:08.162468,1758,18.0
2020-08-29T17:16:10.307877,1553,20.0
2020-08-29T17:16:11.156591,1610,19.0
2020-08-29T17:16:21.053638,1833,15.0
2020-08-29T17:16:21.289628,1818,18.0
2020-08-29T17:16:26.693222,1798,17.0
2020-08-29T17:16:27.297371,2880,5.0
2020-08-29T17:16:32.870635,1906,18.0
2020-08-29T17:16:35.945025,1884,16.0
2020-08-29T17:16:37.227688,2260,11.0
2020-08-29T17:16:37.461317,2170,11.0
2020-08-29T17:16:42.751964,1622,19.0
2020-08-29T17:16:43.234564,1704,17.0
2020-08-29T17:16:46.474260,1553,20.0
2020-08-29T17:16:48.833311,1622,19.0
2020-08-29T17:16:52.663701,1553,20.0
2020-08-29T17:16:58.831120,1793,17.0
2020-08-29T17:16:59.445035,1682,19.0
2020-08-29T17:16:59.591584,1723,18.0
2020-08-29T17:17:02.558061,1553,20.0
2020-08-29T17:17:05.394246,1700,19.0
2020-08-29T17:17:08.451610,1680,18.0
2020-08-29T17:17:08.594810,1553,20.0
2020-08-29T17:17:15.328876,1772,16.0
2020-08-29T17:17:21.282729,1674,18.0
2020-08-29T17:17:25.390366,1801,16.0
2020-08-29T17:17:28.009732,2196,11.0
2020-08-29T17:17:31.044046,2512,6.0
2020-08-29T17:17:31.682952,2081,14.0
2020-08-29T17:17:32.523273,1954,13.0
2020-08-29T17:17:34.380405,2020,12.0
2020-08-29T17:17:40.955641,1553,20.0
2020-08-29T17:17:44.153352,2249,14.0
2020-08-29T17:17:45.069645,1553,20.0
2020-08-29T17:17:48.657741,1677,19.0
2020-08-29T17:17:51.471898,1649,19.0
2020-08-29T17:17:54.588890,1622,19.0
2020-08-29T17:17:54.823064,1832,17.0
2020-08-29T17:17:58.233226,2000,15.0
2020-08-29T17:18:00.707905,1553,20.0
2020-08-29T17:18:04.737292,1553,20.0
2020-08-29T17:18:07.126890,1816,18.0
2020-08-29T17:18:10.025660,1622,19.0
2020-08-29T17:18:14.409881,1595,20.0
2020-08-29T17:18:14.918831,1892,16.0
2020-08-29T17:18:17.607364,1819,15.0
2020-08-29T17:18:20.252553,1731,18.0
2020-08-29T17:18:21.446324,1720,18.0
2020-08-29T17:18:27.482852,1670,19.0
2020-08-29T17:18:27.755722,1853,17.0
2020-08-29T17:18:29.508421,1553,20.0
2020-08-29T17:18:33.935627,1553,20.0
2020-08-29T17:18:37.099568,1553,20.0
2020-08-29T17:18:39.053882,1836,17.0
2020-08-29T17:18:42.669253,1622,19.0
2020-08-29T17:18:44.071854,1945,14.0
2020-08-29T17:18:48.989505,1553,20.0
2020-08-29T17:18:52.297732,1907,15.0
2020-08-29T17:18:53.535668,1553,20.0
2020-08-29T17:18:53.873362,2070,14.0
2020-08-29T17:18:56.742059,1553,20.0
2020-08-29T17:18:59.772681,1691,18.0
2020-08-29T17:19:03.174310,1664,19.0
2020-08-29T17:19:08.669200,1884,15.0
2020-08-29T17:19:11.600219,1782,17.0
2020-08-29T17:19:12.291575,1613,20.0
2020-08-29T17:19:15.281870,1644,19.0
2020-08-29T17:19:19.191140,1779,17.0
2020-08-29T17:19:21.788545,2206,12.0
2020-08-29T17:19:26.301248,2144,13.0
2020-08-29T17:19:28.542656,1998,16.0
2020-08-29T17:19:31.362396,1808,17.0
2020-08-29T17:19:34.255354,1806,18.0
2020-08-29T17:19:34.999527,1588,19.0
2020-08-29T17:19:40.918871,2263,8.0
2020-08-29T17:19:41.123340,1715,18.0
2020-08-29T17:19:44.647280,1833,16.0
2020-08-29T17:19:48.561395,1622,19.0
2020-08-29T17:19:53.311323,2055,15.0
2020-08-29T17:19:54.961495,1616,19.0
2020-08-29T17:19:57.091454,2042,14.0
2020-08-29T17:20:00.402659,1553,20.0
2020-08-29T17:20:00.756208,2137,16.0
2020-08-29T17:20:00.854955,1581,20.0
2020-08-29T17:20:04.162463,1553,20.0
2020-08-29T17:20:08.046100,1553,20.0
2020-08-29T17:20:14.403088,1553,20.0
2020-08-29T17:20:19.198400,2064,15.0
2020-08-29T17:20:20.174289,1859,15.0
2020-08-29T17:20:20.235242,1553,20.0
2020-08-29T17:20:23.457353,1850,17.0
2020-08-29T17:20:23.646489,1553,20.0
2020-08-29T17:20:26.885425,2078,14.0
2020-08-29T17:20:29.461432,1644,19.0
2020-08-29T17:20:38.692161,1553,20.0
2020-08-29T17:20:39.805103,1572,20.0
2020-08-29T17:20:40.260579,1622,19.0
2020-08-29T17:20:42.722125,2210,11.0
2020-08-29T17:20:43.119712,1553,20.0
2020-08-29T17:20:43.535162,1622,19.0
2020-08-29T17:20:48.987490,1558,20.0
2020-08-29T17:20:49.319090,1772,18.0
2020-08-29T17:20:58.182273,1553,20.0
2020-08-29T17:20:59.529864,1581,20.0
2020-08-29T17:21:01.487291,1622,19.0
2020-08-29T17:21:02.228923,1553,20.0
2020-08-29T17:21:03.008048,1553,20.0
2020-08-29T17:21:04.849455,1682,19.0
2020-08-29T17:21:08.493693,1553,20.0
2020-08-29T17:21:14.285930,1949,16.0
2020-08-29T17:21:17.675369,1553,20.0
2020-08-29T17:21:20.729648,1622,19.0
2020-08-29T17:21:20.959007,1553,20.0
2020-08-29T17:21:23.919251,1686,18.0
2020-08-29T17:21:24.194982,1622,19.0
2020-08-29T17:21:27.042680,1751,18.0
2020-08-29T17:21:30.194851,1691,18.0
2020-08-29T17:21:34.547412,1657,18.0
2020-08-29T17:21:43.182066,2015,16.0
2020-08-29T17:21:43.528583,1794,17.0
2020-08-29T17:21:43.760677,1846,17.0
2020-08-29T17:21:46.508609,1553,20.0
2020-08-29T17:21:46.668932,1781,17.0
2020-08-29T17:21:47.169369,1874,17.0
2020-08-29T17:21:54.157893,1968,15.0
2020-08-29T17:22:02.617046,1553,20.0
2020-08-29T17:22:02.972495,1553,20.0
2020-08-29T17:22:03.035076,2237,11.0
2020-08-29T17:22:06.805062,1642,19.0
2020-08-29T17:22:06.855715,1861,17.0
2020-08-29T17:22:11.991282,2013,16.0
2020-08-29T17:22:13.620454,1553,20.0
2020-08-29T17:22:15.274269,2195,13.0
2020-08-29T17:22:22.116310,1553,20.0
2020-08-29T17:22:22.993557,1614,20.0
2020-08-29T17:22:25.236952,1753,17.0
2020-08-29T17:22:26.312190,1553,20.0
2020-08-29T17:22:28.911286,1734,18.0
2020-08-29T17:22:32.487183,1685,18.0
2020-08-29T17:22:35.727468,1684,18.0
2020-08-29T17:22:36.131079,1789,20.0
2020-08-29T17:22:44.606898,1553,20.0
2020-08-29T17:22:45.523614,1799,18.0
2020-08-29T17:22:45.673213,1922,16.0
2020-08-29T17:22:45.749211,1553,20.0
2020-08-29T17:22:48.563838,1581,20.0
2020-08-29T17:22:55.520464,1553,20.0
2020-08-29T17:22:56.951666,1630,19.0
2020-08-29T17:23:00.190376,2146,14.0
2020-08-29T17:23:04.115372,1553,20.0
2020-08-29T17:23:05.023043,1553,20.0
2020-08-29T17:23:07.543215,1703,20.0
2020-08-29T17:23:11.597871,2054,13.0
2020-08-29T17:23:13.359955,1916,17.0
2020-08-29T17:23:15.125941,1553,20.0
2020-08-29T17:23:16.583370,1553,20.0
2020-08-29T17:23:20.063244,1581,20.0
2020-08-29T17:23:26.405512,1730,18.0
2020-08-29T17:23:26.529493,1630,19.0
2020-08-29T17:23:27.900892,1635,19.0
2020-08-29T17:23:34.156390,1765,17.0
2020-08-29T17:23:36.272140,1558,20.0
2020-08-29T17:23:39.175330,2021,15.0
2020-08-29T17:23:40.223647,1927,16.0
2020-08-29T17:23:43.136702,1829,17.0
2020-08-29T17:23:46.089577,1553,20.0
2020-08-29T17:23:46.701754,1615,19.0
2020-08-29T17:23:52.320955,1844,16.0
2020-08-29T17:23:55.988177,1553,20.0
2020-08-29T17:23:59.924450,1553,20.0
2020-08-29T17:24:00.218448,2038,15.0
2020-08-29T17:24:00.704265,1772,18.0
2020-08-29T17:24:02.896949,1553,20.0
2020-08-29T17:24:07.183208,1722,19.0
2020-08-29T17:24:09.716590,1813,15.0
2020-08-29T17:24:15.413423,1817,17.0
2020-08-29T17:24:19.940155,1553,20.0
2020-08-29T17:24:20.152037,1610,19.0
2020-08-29T17:24:20.388882,1976,16.0
2020-08-29T17:24:22.717706,1685,18.0
2020-08-29T17:24:24.968356,1691,18.0
2020-08-29T17:24:26.965485,1553,20.0
2020-08-29T17:24:30.099967,1629,19.0
2020-08-29T17:24:35.135439,1553,20.0
2020-08-29T17:24:41.240085,1553,20.0
2020-08-29T17:24:42.141631,1711,19.0
2020-08-29T17:24:42.614868,1744,18.0
2020-08-29T17:24:44.677719,1553,20.0
2020-08-29T17:24:48.121585,1960,16.0
2020-08-29T17:24:51.281763,1829,16.0
2020-08-29T17:24:52.516356,1741,18.0
2020-08-29T17:24:59.055003,1931,16.0
2020-08-29T17:25:02.283241,1553,20.0
2020-08-29T17:25:02.583573,1753,17.0
2020-08-29T17:25:04.185171,1691,18.0
2020-08-29T17:25:07.778617,1553,20.0
2020-08-29T17:25:09.106988,1997,14.0
2020-08-29T17:25:12.154998,1553,20.0
2020-08-29T17:25:18.666822,1553,20.0
2020-08-29T17:25:21.385448,2411,12.0
2020-08-29T17:25:21.962794,1558,20.0
2020-08-29T17:25:23.788595,1553,20.0
2020-08-29T17:25:27.189188,1876,16.0
2020-08-29T17:25:30.404090,1779,17.0
2020-08-29T17:25:30.404228,1613,20.0
2020-08-29T17:25:31.808892,1553,20.0
2020-08-29T17:25:40.043860,1620,19.0
2020-08-29T17:25:44.747481,1723,19.0
2020-08-29T17:25:46.536307,1943,13.0
2020-08-29T17:25:47.693435,2015,15.0
2020-08-29T17:25:53.115847,1616,19.0
2020-08-29T17:25:53.270154,2056,17.0
2020-08-29T17:25:57.164030,2142,12.0
2020-08-29T17:25:59.717092,1553,20.0
2020-08-29T17:26:02.899004,2558,8.0
2020-08-29T17:26:05.924570,1588,19.0
2020-08-29T17:26:07.031306,1651,18.0
2020-08-29T17:26:09.272218,1636,20.0
2020-08-29T17:26:12.946204,1553,20.0
2020-08-29T17:26:16.006407,1799,18.0
2020-08-29T17:26:19.430090,1553,20.0
2020-08-29T17:26:20.075607,1801,17.0
2020-08-29T17:26:22.632220,1553,20.0
2020-08-29T17:26:25.635579,1553,20.0
2020-08-29T17:26:30.204060,1710,19.0
2020-08-29T17:26:32.644622,1553,20.0
